abs
decayed_adagrad
decode_jpeg
deformable_conv_v1
deformable_conv_v1_grad
deformable_psroi_pooling
deformable_psroi_pooling_grad
dense_to_sparse_coo
dense_to_sparse_csr
density_prior_box
depthwise_conv2d
depthwise_conv2d_grad
depthwise_conv2d_transpose
depthwise_conv2d_transpose_grad
dequantize
dequantize_abs_max
dequantize_linear
dequantize_log
detection_map
determinant
determinant_grad
dgc_clip_by_norm
dgc_momentum
diag
diag_embed
diag_v2
diag_v2_grad
diagonal
diagonal_grad
digamma
digamma_grad
dirichlet
dist
dist_grad
distribute_fpn_proposals
distributed_fused_lamb
distributed_fused_lamb_init
distributed_lookup_table
distributed_push_sparse
divide_raw
dot
dot_grad
dpsgd
dropout
dropout_grad
edit_distance
eig
eig_grad
eigh
eigh_grad
eigvals
eigvalsh
eigvalsh_grad
einsum
einsum_grad
elementwise_add
elementwise_add_grad
elementwise_add_grad_grad
elementwise_add_triple_grad
elementwise_div
elementwise_div_grad
elementwise_div_grad_grad
elementwise_floordiv
elementwise_fmax
elementwise_fmax_grad
elementwise_fmin
elementwise_fmin_grad
elementwise_heaviside
elementwise_heaviside_grad
elementwise_heaviside_raw
elementwise_max
elementwise_max_grad
elementwise_min
elementwise_min_grad
elementwise_mod
elementwise_mul
elementwise_mul_grad
elementwise_mul_grad_grad
elementwise_mul_triple_grad
elementwise_pow
elementwise_pow_grad
elementwise_pow_raw
elementwise_sub
elementwise_sub_grad
elementwise_sub_grad_grad
elu
elu_grad
elu_grad_grad
embedding_sparse_grad
empty
empty_like
equal
equal_all
erf
erf_grad
erfinv
erfinv_grad
exp
exp_grad
expand
expand_as
expand_as_grad
expand_as_v2
expand_as_v2_grad
expand_grad
expand_v2
expand_v2_grad
expm1
expm1_grad
exponential
exponential_grad
eye
fake_channel_wise_dequantize_max_abs
fake_channel_wise_quantize_abs_max
fake_channel_wise_quantize_dequantize_abs_max
fake_dequantize_max_abs
fake_quantize_abs_max
fake_quantize_dequantize_abs_max
fake_quantize_dequantize_moving_average_abs_max
fake_quantize_moving_average_abs_max
fake_quantize_range_abs_max
faster_tokenizer
fc
fetch_v2
fft_c2c
fft_c2c_grad
fft_c2r
fft_c2r_grad
fft_r2c
fft_r2c_grad
fill
fill_any
fill_any_grad
fill_any_like
fill_constant
fill_constant_batch_size_like
fill_diagonal
fill_diagonal_grad
fill_diagonal_tensor
fill_diagonal_tensor_grad
fill_zeros_like
fill_zeros_like2
filter_by_instag
filter_by_instag_grad
flatten
flatten2
flatten2_grad
flatten_contiguous_range
flatten_contiguous_range_grad
flatten_grad
flatten_with_xshape
flip
floor
floor_divide_raw
floor_grad
fold
fold_grad
frame
frame_grad
frobenius_norm
frobenius_norm_grad
fsp
fsp_grad
ftrl
full_sr
fused_elemwise_activation
fused_elemwise_activation_grad
fused_elemwise_add_activation
fused_elemwise_add_activation_grad
fused_embedding_fc_lstm
fused_embedding_seq_pool
fused_embedding_seq_pool_grad
fused_seqpool_cvm
fused_seqpool_cvm_grad
fused_softmax_mask
fused_softmax_mask_upper_triangle
fusion_gru
fusion_lstm
fusion_repeated_fc_relu
fusion_seqconv_eltadd_relu
fusion_seqexpand_concat_fc
fusion_seqpool_concat
fusion_seqpool_cvm_concat
fusion_squared_mat_sub
gather
gather_grad
gather_nd
gather_nd_grad
gather_tree
gaussian_random
gaussian_random_batch_size_like
gelu
gelu_grad
generate_mask_labels
generate_proposal_labels
generate_proposals
generate_proposals_v2
get_float_status
get_tensor_from_selected_rows
global_gather
global_scatter
grad_add
graph_khop_sampler
graph_reindex
graph_sample_neighbors
graph_send_recv
graph_send_recv_grad
greater_equal
greater_than
grid_sampler
grid_sampler_grad
group_norm
group_norm_grad
gru
gru_grad
gru_unit
gru_unit_grad
gumbel_softmax
gumbel_softmax_grad
hard_shrink
hard_shrink_grad
hard_sigmoid
hard_sigmoid_grad
hard_swish
hard_swish_grad
hash
hierarchical_sigmoid
hierarchical_sigmoid_grad
hierarchical_sigmoid_grad_sr
hinge_loss
hinge_loss_grad
histogram
huber_loss
huber_loss_grad
im2sequence
im2sequence_grad
imag
imag_grad
increment
index_sample
index_sample_grad
index_select
index_select_grad
inplace_abn
inplace_abn_grad
instance_norm
instance_norm_grad
instance_norm_grad_grad
inverse
inverse_grad
iou_similarity
is_empty
isclose
isfinite
isfinite_sr
isfinite_v2
isinf
isinf_sr
isinf_v2
isnan
isnan_sr
isnan_v2
kldiv_loss
kldiv_loss_grad
kron
kron_grad
kthvalue
kthvalue_grad
l1_norm
l1_norm_grad
label_smooth
label_smooth_grad
lamb
lars_momentum
layer_norm
layer_norm_grad
leaky_relu
leaky_relu_grad
leaky_relu_grad_grad
lerp
lerp_grad
less_equal
less_than
lgamma
lgamma_grad
limit_by_capacity
linear_chain_crf
linear_chain_crf_grad
linear_interp
linear_interp_grad
linear_interp_v2
linear_interp_v2_grad
linspace
load
load_combine
locality_aware_nms
lod_reset
lod_reset_grad
log
log10
log10_grad
log1p
log1p_grad
log2
log2_grad
log_grad
log_grad_grad
log_loss
log_loss_grad
log_softmax
log_softmax_grad
logical_and
logical_not
logical_or
logical_xor
logit
logit_grad
logsigmoid
logsigmoid_grad
logspace
logsumexp
logsumexp_grad
lookup_table
lookup_table_dequant
lookup_table_grad
lookup_table_v2
lookup_table_v2_grad
lrn
lrn_grad
lstm
lstm_grad
lstm_unit
lstm_unit_grad
lstmp
lstmp_grad
lstsq
lu
lu_grad
lu_unpack
lu_unpack_grad
margin_cross_entropy
margin_rank_loss
margin_rank_loss_grad
marker
masked_select
masked_select_grad
match_matrix_tensor
match_matrix_tensor_grad
matmul
matmul_grad
matmul_grad_grad
matmul_v2
matmul_v2_grad
matmul_v2_grad_grad
matmul_v2_triple_grad
matrix_nms
matrix_power
matrix_power_grad
matrix_rank
matrix_rank_tol
max_pool2d_with_index
max_pool2d_with_index_grad
max_pool3d_with_index
max_pool3d_with_index_grad
max_raw
maximum_raw
maxout
maxout_grad
mean
mean_grad
mean_iou
mean_raw
memcpy
memcpy_d2h
memcpy_h2d
merge_selected_rows
merged_adam
merged_momentum
meshgrid
meshgrid_grad
min_raw
mine_hard_examples
minimum_raw
minus
mish
mish_grad
mode
mode_grad
modified_huber_loss
modified_huber_loss_grad
modulo_raw
momentum
momentum_dense_param_sparse_grad
moving_average_abs_max_scale
mul
mul_grad
mul_grad_grad
multi_dot
multi_dot_grad
multi_gru
multiclass_nms
multiclass_nms2
multiclass_nms3
multinomial
multiplex
multiplex_grad
multiply_raw
multiply_raw_sr
multiply_sr
mv
mv_grad
nanmedian
nanmedian_grad
nce
nce_grad
nearest_interp
nearest_interp_grad
nearest_interp_v2
nearest_interp_v2_grad
nll_loss
nll_loss_grad
nms
nop
norm
norm_grad
not_equal
number_count
one_hot
one_hot_raw
one_hot_v2
overlap_add
overlap_add_grad
p_norm
p_norm_grad
pad
pad2d
pad2d_grad
pad3d
pad3d_grad
pad_constant_like
pad_constant_like_grad
pad_grad
partial_allgather
partial_concat
partial_concat_grad
partial_recv
partial_send
partial_sum
partial_sum_grad
phi_transfer_layout
pixel_shuffle
pixel_shuffle_grad
pixel_unshuffle
pixel_unshuffle_grad
poisson
poisson_grad
polygon_box_transform
pool2d
pool2d_double_grad
pool2d_grad
pool3d
pool3d_grad
positive_negative_pair
pow
pow2_decay_with_linear_warmup
pow_grad
precision_recall
prelu
prelu_grad
prior_box
prod_raw
proximal_adagrad
proximal_gd
prroi_pool
prroi_pool_grad
prune_gate_by_capacity
psroi_pool
psroi_pool_grad
pull_box_extended_sparse
pull_box_sparse
pull_gpups_sparse
pull_sparse
pull_sparse_v2
push_box_extended_sparse
push_box_sparse
push_dense
push_gpups_sparse
push_sparse
push_sparse_v2
put_along_axis
put_along_axis_grad
py_layer
pyramid_hash
pyramid_hash_grad
qr
qr_grad
quantize
quantize_linear
randint
randint_raw
random_crop
random_routing
randperm
randperm_raw
range
rank_attention
rank_loss
rank_loss_grad
read_file
real
real_grad
reciprocal
reciprocal_grad
recv_v2
reduce_all
reduce_amax
reduce_amax_grad
reduce_amin
reduce_amin_grad
reduce_any
reduce_max
reduce_max_grad
reduce_mean
reduce_mean_grad
reduce_min
reduce_min_grad
reduce_prod
reduce_prod_grad
reduce_sum
reduce_sum_grad
relu
relu6
relu6_grad
relu_grad
relu_grad_grad
renorm
renorm_grad
repeat_interleave
repeat_interleave_grad
requantize
reshape
reshape2
reshape2_grad
reshape2_grad_grad
reshape_grad
reshape_with_xshape
retinanet_detection_output
retinanet_target_assign
reverse
reverse_array
rmsprop
rmsprop_dense_param_sparse_grad
rnn
rnn_grad
roi_align
roi_align_grad
roi_perspective_transform
roi_perspective_transform_grad
roi_pool
roi_pool_grad
roll
roll_grad
round
round_grad
row_conv
row_conv_grad
rpn_target_assign
rrelu
rrelu_grad
rsqrt
rsqrt_grad
rsqrt_grad_grad
run_program
run_program_grad
sample_logits
sample_logits_grad
sampling_id
save
save_combine
scale
scale_sr
scatter
scatter_grad
scatter_nd_add
scatter_nd_add_grad
searchsorted
seed
segment_pool
segment_pool_grad
selu
selu_grad
send_and_recv
send_v2
sequence_concat
sequence_concat_grad
sequence_conv
sequence_conv_grad
sequence_enumerate
sequence_erase
sequence_expand
sequence_expand_as
sequence_expand_as_grad
sequence_expand_grad
sequence_mask
sequence_pad
sequence_pad_grad
sequence_pool
sequence_pool_grad
sequence_reshape
sequence_reshape_grad
sequence_reverse
sequence_scatter
sequence_scatter_grad
sequence_slice
sequence_slice_grad
sequence_softmax
sequence_softmax_grad
sequence_topk_avg_pooling
sequence_topk_avg_pooling_grad
sequence_unpad
sequence_unpad_grad
set_value
set_value_grad
set_value_with_tensor
sgd
sgd_dense_param_sparse_grad
sgd_sparse_param_sparse_grad
shape
shape_sr
shard_index
share_buffer
share_data
shuffle_batch
shuffle_batch_grad
shuffle_channel
shuffle_channel_grad
sigmoid
sigmoid_cross_entropy_with_logits
sigmoid_cross_entropy_with_logits_grad
sigmoid_focal_loss
sigmoid_focal_loss_grad
sigmoid_grad
sigmoid_grad_grad
sigmoid_triple_grad
sign
silu
silu_grad
similarity_focus
sin
sin_grad
sinh
sinh_grad
size
slice
slice_grad
slogdeterminant
slogdeterminant_grad
smooth_l1_loss
smooth_l1_loss_grad
soft_relu
soft_relu_grad
softmax
softmax_grad
softmax_with_cross_entropy
softmax_with_cross_entropy_grad
softplus
softplus_grad
softshrink
softshrink_grad
softsign
softsign_grad
solve
solve_grad
sort
space_to_depth
space_to_depth_grad
sparse_conv3d
sparse_conv3d_grad
sparse_coo_relu
sparse_coo_relu_grad
sparse_coo_sin
sparse_coo_sin_grad
sparse_coo_sqrt
sparse_coo_sqrt_grad
sparse_coo_tanh
sparse_coo_tanh_grad
sparse_coo_tensor
sparse_coo_tensor_grad
sparse_coo_to_csr
sparse_coo_to_dense
sparse_coo_to_dense_grad
sparse_csr_relu
sparse_csr_relu_grad
sparse_csr_sin
sparse_csr_sin_grad
sparse_csr_sqrt
sparse_csr_sqrt_grad
sparse_csr_tanh
sparse_csr_tanh_grad
sparse_csr_to_coo
sparse_csr_to_dense
sparse_mask
sparse_mask_helper
sparse_maxpool
sparse_maxpool_grad
sparse_momentum
sparse_weight_embedding
sparse_weight_embedding_grad
sparse_weight_embedding_sparse_grad
spectral_norm
spectral_norm_grad
split
spp
spp_grad
sqrt
sqrt_grad
sqrt_grad_grad
sqrt_sr
square
square_grad
square_grad_grad
square_sr
squared_l2_distance
squared_l2_distance_grad
squared_l2_norm
squared_l2_norm_grad
squeeze
squeeze2
squeeze2_grad
squeeze_grad
stack
stack_grad
stanh
stanh_grad
stft
stft_grad
strided_slice
strided_slice_array
strided_slice_array_grad
strided_slice_grad
strided_slice_raw
strided_slice_raw_grad
stright_throuth_estimator_grad
strings_copy
strings_empty
strings_empty_like
strings_lower
strings_upper
subtract_raw
sum
sum_raw
svd
svd_grad
swish
swish_grad
take_along_axis
take_along_axis_grad
tan
tan_grad
tanh
tanh_grad
tanh_grad_grad
tanh_shrink
tanh_shrink_grad
tanh_triple_grad
target_assign
tdm_child
tdm_sampler
teacher_student_sigmoid_loss
teacher_student_sigmoid_loss_grad
temporal_shift
temporal_shift_grad
thresholded_relu
thresholded_relu_grad
tile
tile_grad
top_k
top_k_grad
top_k_v2
top_k_v2_grad
trace
trace_grad
transfer_dtype
transfer_layout
transpose
transpose2
transpose2_grad
transpose_grad
tree_conv
tree_conv_grad
triangular_solve
triangular_solve_grad
tril_indices
tril_triu
tril_triu_grad
trilinear_interp
trilinear_interp_grad
trilinear_interp_v2
trilinear_interp_v2_grad
trunc
trunc_grad
truncated_gaussian_random
unbind
unfold
unfold_grad
uniform_random
uniform_random_batch_size_like
uniform_random_inplace
uniform_random_inplace_grad
uniform_random_raw
uniform_random_raw_sr
uniform_random_sr
unique
unique_consecutive
unique_raw
unique_with_counts
unpool
unpool3d
unpool3d_grad
unpool_grad
unsqueeze
unsqueeze2
unsqueeze2_grad
unsqueeze_grad
unstack
unstack_grad
update_loss_scaling
var_conv_2d
var_conv_2d_grad
viterbi_decode
warpctc
warpctc_grad
where
where_grad
where_index
yolo_box
yolov3_loss
yolov3_loss_grad
